Price,Close,High,Low,Open,Volume
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Datetime,,,,,
2025-02-14 08:20:00+00:00,22789.30078125,22805.55078125,22786.94921875,22793.650390625,0
2025-02-14 08:25:00+00:00,22791.94921875,22801.900390625,22785.599609375,22788.94921875,0
2025-02-14 08:30:00+00:00,22777.25,22797.94921875,22776.0,22792.0,0
2025-02-14 08:35:00+00:00,22790.5,22811.80078125,22775.94921875,22777.19921875,0
2025-02-14 08:40:00+00:00,22802.05078125,22802.05078125,22778.599609375,22789.5,0
2025-02-14 08:45:00+00:00,22855.599609375,22857.599609375,22799.19921875,22801.94921875,0
2025-02-14 08:50:00+00:00,22839.0,22876.849609375,22836.30078125,22855.849609375,0
2025-02-14 08:55:00+00:00,22860.44921875,22864.849609375,22833.94921875,22838.80078125,0
2025-02-14 09:00:00+00:00,22892.80078125,22893.25,22853.349609375,22859.94921875,0
2025-02-14 09:05:00+00:00,22910.849609375,22938.19921875,22894.599609375,22894.599609375,0
2025-02-14 09:10:00+00:00,22961.30078125,22966.44921875,22910.25,22910.25,0
2025-02-14 09:15:00+00:00,22947.0,22963.44921875,22930.80078125,22961.150390625,0
2025-02-14 09:20:00+00:00,22943.25,22963.099609375,22935.44921875,22946.30078125,0
2025-02-14 09:25:00+00:00,22937.94921875,22943.80078125,22893.599609375,22943.80078125,0
2025-02-14 09:30:00+00:00,22927.599609375,22958.94921875,22926.0,22938.69921875,0
2025-02-14 09:35:00+00:00,22924.94921875,22937.599609375,22913.849609375,22927.5,0
2025-02-14 09:40:00+00:00,22933.400390625,22941.30078125,22925.69921875,22925.69921875,0
2025-02-14 09:45:00+00:00,22931.900390625,22935.599609375,22921.25,22933.849609375,0
2025-02-14 09:50:00+00:00,22921.30078125,22932.900390625,22910.849609375,22932.900390625,0
2025-02-14 09:55:00+00:00,22897.25,22929.44921875,22895.849609375,22921.400390625,0
2025-02-17 03:45:00+00:00,22803.44921875,22828.30078125,22727.69921875,22828.30078125,0
2025-02-17 03:50:00+00:00,22842.349609375,22873.099609375,22805.099609375,22806.05078125,0
