Price,Close,High,Low,Open,Volume
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Datetime,,,,,
2025-02-19 03:45:00+00:00,22823.349609375,22839.400390625,22816.19921875,22839.400390625,0
2025-02-19 03:47:00+00:00,22859.25,22859.25,22824.400390625,22825.69921875,0
2025-02-19 03:49:00+00:00,22845.44921875,22863.69921875,22838.900390625,22858.05078125,0
2025-02-19 03:51:00+00:00,22873.75,22875.400390625,22842.55078125,22847.849609375,0
2025-02-19 03:53:00+00:00,22849.44921875,22876.849609375,22845.099609375,22873.69921875,0
2025-02-19 03:55:00+00:00,22844.05078125,22854.25,22840.19921875,22848.650390625,0
2025-02-19 03:57:00+00:00,22842.55078125,22862.05078125,22842.55078125,22844.150390625,0
2025-02-19 03:59:00+00:00,22853.55078125,22861.94921875,22841.400390625,22842.80078125,0
2025-02-19 04:01:00+00:00,22870.099609375,22870.099609375,22848.900390625,22852.69921875,0
2025-02-19 04:03:00+00:00,22890.650390625,22892.400390625,22867.400390625,22870.05078125,0
2025-02-19 04:05:00+00:00,22884.69921875,22894.150390625,22882.94921875,22890.30078125,0
2025-02-19 04:07:00+00:00,22900.94921875,22902.25,22883.900390625,22883.900390625,0
2025-02-19 04:09:00+00:00,22902.849609375,22906.30078125,22898.19921875,22900.75,0
2025-02-19 04:11:00+00:00,22883.400390625,22901.44921875,22882.099609375,22901.400390625,0
2025-02-19 04:13:00+00:00,22912.30078125,22912.30078125,22884.55078125,22884.80078125,0
2025-02-19 04:15:00+00:00,22933.099609375,22936.19921875,22912.05078125,22912.44921875,0
2025-02-19 04:17:00+00:00,22946.55078125,22947.849609375,22924.150390625,22930.30078125,0
2025-02-19 04:19:00+00:00,22945.69921875,22964.349609375,22945.05078125,22946.19921875,0
2025-02-19 04:21:00+00:00,22960.5,22961.80078125,22939.55078125,22946.30078125,0
2025-02-19 04:23:00+00:00,22967.44921875,22970.5,22960.44921875,22961.0,0
2025-02-19 04:25:00+00:00,22988.0,22991.849609375,22967.849609375,22967.849609375,0
2025-02-19 04:27:00+00:00,22987.55078125,22990.400390625,22974.349609375,22988.05078125,0
2025-02-19 04:29:00+00:00,22988.400390625,22996.0,22987.55078125,22987.55078125,0
2025-02-19 04:31:00+00:00,22977.75,22988.650390625,22975.599609375,22988.650390625,0
2025-02-19 04:33:00+00:00,22973.80078125,22979.75,22973.25,22977.349609375,0
2025-02-19 04:35:00+00:00,22978.849609375,22988.30078125,22972.400390625,22973.44921875,0
2025-02-19 04:37:00+00:00,22968.19921875,22979.150390625,22959.099609375,22978.80078125,0
2025-02-19 04:39:00+00:00,22967.94921875,22973.349609375,22965.94921875,22967.25,0
2025-02-19 04:41:00+00:00,22956.099609375,22968.5,22954.44921875,22968.0,0
2025-02-19 04:43:00+00:00,22985.599609375,22985.599609375,22954.25,22955.849609375,0
2025-02-19 04:45:00+00:00,23029.599609375,23029.599609375,22986.400390625,22986.400390625,0
2025-02-19 04:47:00+00:00,23020.900390625,23030.55078125,23017.849609375,23029.650390625,0
2025-02-19 04:49:00+00:00,23040.349609375,23042.650390625,23019.150390625,23020.349609375,0
2025-02-19 04:51:00+00:00,23026.69921875,23041.69921875,23025.349609375,23041.69921875,0
2025-02-19 04:53:00+00:00,23036.44921875,23038.30078125,23021.05078125,23026.25,0
2025-02-19 04:55:00+00:00,23034.69921875,23037.19921875,23028.5,23036.55078125,0
2025-02-19 04:57:00+00:00,23033.099609375,23035.55078125,23023.099609375,23033.599609375,0
2025-02-19 04:59:00+00:00,23049.099609375,23049.349609375,23030.849609375,23033.650390625,0
2025-02-19 05:01:00+00:00,23033.099609375,23049.55078125,23031.94921875,23048.30078125,0
2025-02-19 05:03:00+00:00,23023.400390625,23034.0,23023.150390625,23032.5,0
2025-02-19 05:05:00+00:00,23017.05078125,23027.19921875,23009.5,23022.150390625,0
2025-02-19 05:07:00+00:00,23022.150390625,23024.30078125,23012.75,23017.349609375,0
2025-02-19 05:09:00+00:00,23033.30078125,23036.30078125,23022.150390625,23022.650390625,0
2025-02-19 05:11:00+00:00,23031.150390625,23034.650390625,23026.150390625,23033.69921875,0
2025-02-19 05:13:00+00:00,23020.75,23036.099609375,23019.55078125,23031.900390625,0
2025-02-19 05:15:00+00:00,23022.099609375,23028.099609375,23015.5,23021.0,0
2025-02-19 05:17:00+00:00,22998.0,23021.5,22996.55078125,23021.05078125,0
2025-02-19 05:19:00+00:00,22990.75,23002.0,22989.599609375,22997.19921875,0
2025-02-19 05:21:00+00:00,22962.05078125,22990.849609375,22962.05078125,22990.400390625,0
2025-02-19 05:23:00+00:00,22964.69921875,22967.19921875,22957.80078125,22962.150390625,0
2025-02-19 05:25:00+00:00,22940.099609375,22964.69921875,22926.25,22964.5,0
2025-02-19 05:27:00+00:00,22930.099609375,22949.5,22928.69921875,22940.599609375,0
2025-02-19 05:29:00+00:00,22927.75,22934.05078125,22922.44921875,22929.5,0
2025-02-19 05:31:00+00:00,22945.099609375,22951.94921875,22924.30078125,22926.849609375,0
2025-02-19 05:33:00+00:00,22952.80078125,22961.599609375,22942.900390625,22944.599609375,0
2025-02-19 05:35:00+00:00,22964.900390625,22965.650390625,22949.19921875,22952.75,0
