Price,Close,High,Low,Open,Volume
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Datetime,,,,,
2025-04-03 03:45:00+00:00,23192.19921875,23209.599609375,23159.599609375,23160.349609375,0
2025-04-03 03:46:00+00:00,23194.150390625,23206.44921875,23187.44921875,23193.69921875,0
2025-04-03 03:47:00+00:00,23215.0,23221.05078125,23191.400390625,23194.5,0
2025-04-03 03:48:00+00:00,23214.80078125,23226.099609375,23210.0,23215.5,0
2025-04-03 03:49:00+00:00,23219.650390625,23224.150390625,23212.25,23214.099609375,0
2025-04-03 03:50:00+00:00,23225.650390625,23226.400390625,23214.55078125,23218.650390625,0
2025-04-03 03:51:00+00:00,23250.94921875,23251.349609375,23224.5,23225.349609375,0
2025-04-03 03:52:00+00:00,23247.849609375,23252.599609375,23241.5,23248.349609375,0
2025-04-03 03:53:00+00:00,23232.349609375,23254.5,23229.349609375,23247.349609375,0
2025-04-03 03:54:00+00:00,23240.900390625,23242.849609375,23216.650390625,23230.0,0
2025-04-03 03:55:00+00:00,23249.05078125,23249.19921875,23239.849609375,23240.05078125,0
2025-04-03 03:56:00+00:00,23258.650390625,23258.650390625,23243.349609375,23250.349609375,0
2025-04-03 03:57:00+00:00,23254.650390625,23258.599609375,23246.69921875,23256.900390625,0
2025-04-03 03:58:00+00:00,23260.650390625,23263.0,23254.94921875,23255.900390625,0
2025-04-03 03:59:00+00:00,23251.19921875,23261.94921875,23245.05078125,23260.05078125,0
2025-04-03 04:00:00+00:00,23247.80078125,23259.099609375,23247.80078125,23251.650390625,0
2025-04-03 04:01:00+00:00,23244.5,23246.650390625,23234.69921875,23246.55078125,0
2025-04-03 04:02:00+00:00,23225.599609375,23244.5,23225.25,23244.5,0
2025-04-03 04:03:00+00:00,23234.849609375,23234.849609375,23213.400390625,23225.94921875,0
2025-04-03 04:04:00+00:00,23266.900390625,23269.75,23233.5,23234.650390625,0
2025-04-03 04:05:00+00:00,23270.30078125,23280.650390625,23266.0,23266.55078125,0
2025-04-03 04:06:00+00:00,23276.099609375,23277.5,23263.19921875,23269.099609375,0
2025-04-03 04:07:00+00:00,23259.30078125,23278.150390625,23257.25,23275.80078125,0
2025-04-03 04:08:00+00:00,23242.150390625,23261.150390625,23239.55078125,23261.0,0
2025-04-03 04:09:00+00:00,23251.44921875,23254.69921875,23240.69921875,23243.349609375,0
2025-04-03 04:10:00+00:00,23256.400390625,23259.0,23250.599609375,23252.25,0
2025-04-03 04:11:00+00:00,23263.94921875,23265.5,23256.0,23256.349609375,0
2025-04-03 04:12:00+00:00,23252.400390625,23264.55078125,23249.05078125,23264.55078125,0
2025-04-03 04:13:00+00:00,23240.94921875,23259.80078125,23239.05078125,23253.75,0
2025-04-03 04:14:00+00:00,23244.80078125,23246.05078125,23235.44921875,23240.849609375,0
2025-04-03 04:15:00+00:00,23226.30078125,23245.349609375,23226.25,23243.400390625,0
2025-04-03 04:16:00+00:00,23228.75,23231.849609375,23214.900390625,23226.0,0
2025-04-03 04:17:00+00:00,23231.099609375,23236.150390625,23227.44921875,23227.94921875,0
2025-04-03 04:18:00+00:00,23239.05078125,23242.849609375,23231.44921875,23231.44921875,0
2025-04-03 04:19:00+00:00,23229.94921875,23242.099609375,23229.19921875,23238.94921875,0
2025-04-03 04:20:00+00:00,23230.900390625,23236.599609375,23226.80078125,23230.400390625,0
2025-04-03 04:21:00+00:00,23245.80078125,23246.19921875,23229.69921875,23230.5,0
2025-04-03 04:22:00+00:00,23247.75,23248.25,23242.94921875,23245.599609375,0
2025-04-03 04:23:00+00:00,23235.69921875,23248.44921875,23235.69921875,23247.55078125,0
2025-04-03 04:24:00+00:00,23245.19921875,23246.25,23234.400390625,23237.44921875,0
2025-04-03 04:25:00+00:00,23243.349609375,23246.80078125,23240.75,23245.5,0
2025-04-03 04:26:00+00:00,23247.099609375,23247.099609375,23241.349609375,23243.400390625,0
2025-04-03 04:27:00+00:00,23248.75,23252.30078125,23244.099609375,23246.30078125,0
2025-04-03 04:28:00+00:00,23242.75,23247.900390625,23240.650390625,23247.55078125,0
2025-04-03 04:29:00+00:00,23234.599609375,23243.900390625,23229.55078125,23243.400390625,0
2025-04-03 04:30:00+00:00,23233.849609375,23239.25,23233.849609375,23234.94921875,0
2025-04-03 04:31:00+00:00,23232.650390625,23234.05078125,23228.75,23233.80078125,0
2025-04-03 04:32:00+00:00,23234.900390625,23235.30078125,23223.75,23232.19921875,0
2025-04-03 04:33:00+00:00,23239.599609375,23240.44921875,23233.94921875,23235.05078125,0
2025-04-03 04:34:00+00:00,23250.099609375,23251.0,23238.44921875,23239.05078125,0
2025-04-03 04:35:00+00:00,23253.599609375,23256.349609375,23248.5,23250.05078125,0
2025-04-03 04:36:00+00:00,23262.05078125,23263.349609375,23246.5,23253.69921875,0
2025-04-03 04:37:00+00:00,23263.30078125,23264.30078125,23260.44921875,23261.94921875,0
2025-04-03 04:38:00+00:00,23266.349609375,23266.900390625,23260.150390625,23263.55078125,0
2025-04-03 04:39:00+00:00,23265.099609375,23272.44921875,23263.150390625,23266.099609375,0
2025-04-03 04:40:00+00:00,23265.0,23269.0,23262.0,23265.44921875,0
