Price,Close,High,Low,Open,Volume
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Date,,,,,
2007-09-17,4494.64990234375,4549.0498046875,4482.85009765625,4518.4501953125,0
2007-09-27,5000.5498046875,5016.39990234375,4942.7001953125,4942.7001953125,0
2007-10-12,5428.25,5549.2998046875,5402.60009765625,5525.2998046875,0
2007-10-17,5559.2998046875,5658.89990234375,5107.2998046875,5658.89990234375,0
2007-10-22,5184.0,5247.39990234375,5070.89990234375,5202.75,0
2007-11-01,5866.4501953125,6011.9501953125,5837.2001953125,5903.7998046875,0
2007-11-06,5786.5,5957.2001953125,5759.9501953125,5847.10009765625,0
2007-11-16,5906.85009765625,5948.0498046875,5817.39990234375,5913.14990234375,0
2007-11-21,5561.0498046875,5790.0498046875,5530.85009765625,5778.7998046875,0
2007-11-26,5731.7001953125,5772.5498046875,5608.9501953125,5611.2998046875,0
2007-12-06,5954.7001953125,6027.0498046875,5919.7998046875,5941.0498046875,0
2007-12-11,6097.25,6111.2001953125,5960.39990234375,5960.39990234375,0
2007-12-26,6070.75,6085.25,5988.4501953125,5988.4501953125,0
2007-12-31,6138.60009765625,6167.75,6095.0,6095.0,0
2008-01-10,6156.9501953125,6347.0,6142.89990234375,6278.10009765625,0
2008-01-15,6074.25,6260.4501953125,6053.2998046875,6226.35009765625,0
2008-01-25,5383.35009765625,5399.25,5035.0498046875,5035.0498046875,0
2008-01-30,5167.60009765625,5314.2998046875,5142.25,5283.75,0
2008-02-04,5463.5,5545.2001953125,5315.5498046875,5315.5498046875,0
2008-02-14,5202.0,5220.25,4944.64990234375,4944.64990234375,0
2008-02-19,5280.7998046875,5368.4501953125,5262.0,5278.39990234375,0
2008-02-29,5223.5,5290.7998046875,5098.35009765625,5285.0,0
2008-03-05,4921.39990234375,4936.75,4847.25,4866.85009765625,0
2008-03-10,4800.39990234375,4814.9501953125,4620.5,4767.7998046875,0
2008-03-25,4877.5,4896.7998046875,4616.7998046875,4616.7998046875,0
2008-04-04,4647.0,4791.7001953125,4632.7001953125,4766.7001953125,0
2008-04-09,4747.0498046875,4758.25,4667.5,4707.0498046875,0
2008-04-24,4999.85009765625,5072.7001953125,4991.35009765625,5022.89990234375,0
2008-04-29,5195.5,5210.89990234375,5082.14990234375,5092.39990234375,0
2008-05-09,4982.60009765625,5087.64990234375,4969.39990234375,5070.85009765625,0
2008-05-14,5011.75,5026.10009765625,4932.0498046875,4958.4501953125,0
2008-05-29,4835.2998046875,4957.39990234375,4801.89990234375,4926.2998046875,0
2008-06-03,4715.89990234375,4739.2998046875,4634.0,4739.2998046875,0
2008-06-13,4517.10009765625,4563.35009765625,4491.35009765625,4539.5,0
2008-06-18,4582.39990234375,4679.75,4569.89990234375,4652.7998046875,0
2008-06-23,4266.39990234375,4351.14990234375,4225.5,4351.14990234375,0
2008-07-03,3925.75,4097.35009765625,3874.85009765625,4094.60009765625,0
2008-07-08,3988.550048828125,4028.699951171875,3896.050048828125,4028.699951171875,0
2008-07-18,4092.25,4110.5498046875,3926.300048828125,3962.949951171875,0
2008-07-23,4476.7998046875,4491.5498046875,4246.7001953125,4246.7001953125,0
2008-07-28,4332.10009765625,4352.64990234375,4282.25,4282.25,0
2008-08-07,4523.85009765625,4580.14990234375,4493.7001953125,4515.25,0
2008-08-12,4552.25,4649.85009765625,4525.75,4620.9501953125,0
2008-08-22,4327.4501953125,4337.0,4248.0,4283.85009765625,0
2008-08-27,4292.10009765625,4364.25,4282.64990234375,4336.85009765625,0
2008-09-01,4348.64990234375,4365.0,4281.35009765625,4356.10009765625,0
2008-09-11,4290.2998046875,4399.2998046875,4272.75,4397.25,0
2008-09-16,4074.89990234375,4090.10009765625,3919.35009765625,4072.550048828125,0
2008-09-26,3985.25,4110.7001953125,3970.35009765625,4108.75,0
2008-10-01,3950.75,4000.5,3861.25,3921.85009765625,0
2008-10-06,3602.35009765625,3820.85009765625,3581.60009765625,3817.300048828125,0
2008-10-16,3269.300048828125,3333.85009765625,3099.89990234375,3333.85009765625,0
2008-10-21,3234.89990234375,3254.85009765625,3117.35009765625,3125.39990234375,0
2008-10-31,2885.60009765625,2921.35009765625,2696.300048828125,2696.300048828125,0
2008-11-05,2994.949951171875,3240.550048828125,2971.0,3155.75,0
2008-11-10,3148.25,3161.25,2973.300048828125,2973.300048828125,0
2008-11-20,2553.14990234375,2634.199951171875,2502.89990234375,2634.199951171875,0
2008-11-25,2654.0,2790.699951171875,2638.199951171875,2708.300048828125,0
2008-12-05,2714.39990234375,2821.14990234375,2701.35009765625,2786.64990234375,0
2008-12-10,2928.25,2940.14990234375,2785.699951171875,2785.699951171875,0
2008-12-15,2981.199951171875,3012.10009765625,2917.89990234375,2917.89990234375,0
2008-12-30,2979.5,2999.14990234375,2899.75,2922.550048828125,0
2009-01-09,2873.0,2929.85009765625,2810.25,2919.949951171875,0
2009-01-14,2835.300048828125,2853.25,2748.39990234375,2748.39990234375,0
2009-01-19,2846.199951171875,2868.199951171875,2819.89990234375,2828.699951171875,0
2009-01-29,2823.949951171875,2873.85009765625,2795.35009765625,2849.35009765625,0
2009-02-03,2783.89990234375,2831.699951171875,2752.89990234375,2773.5,0
2009-02-13,2948.35009765625,2969.75,2896.85009765625,2896.949951171875,0
2009-02-18,2776.14990234375,2806.5,2736.64990234375,2755.14990234375,0
2009-03-05,2576.699951171875,2663.89990234375,2564.10009765625,2645.89990234375,0
2009-03-20,2807.050048828125,2816.10009765625,2773.64990234375,2807.35009765625,0
2009-03-25,2984.35009765625,2996.5,2923.300048828125,2938.800048828125,0
2009-03-30,2978.14990234375,3110.199951171875,2962.39990234375,3108.75,0
2009-04-09,3342.050048828125,3401.14990234375,3307.050048828125,3346.0,0
2009-04-24,3480.75,3491.35009765625,3402.89990234375,3423.60009765625,0
2009-04-29,3473.949951171875,3486.39990234375,3366.699951171875,3371.64990234375,0
2009-05-04,3654.0,3664.5,3478.699951171875,3478.699951171875,0
2009-05-14,3593.449951171875,3631.89990234375,3537.60009765625,3631.89990234375,0
2009-05-19,4318.4501953125,4509.39990234375,4167.64990234375,4324.9501953125,0
2009-05-29,4448.9501953125,4488.0498046875,4340.75,4340.75,0
2009-06-03,4530.7001953125,4574.89990234375,4478.60009765625,4525.5,0
2009-06-08,4429.89990234375,4611.39990234375,4404.64990234375,4582.35009765625,0
2009-06-18,4251.39990234375,4375.2998046875,4222.14990234375,4352.9501953125,0
2009-06-23,4247.0,4267.4501953125,4143.25,4223.2998046875,0
2009-07-03,4424.25,4434.4501953125,4298.9501953125,4347.2998046875,0
2009-07-08,4078.89990234375,4201.85009765625,4061.10009765625,4201.85009765625,0
2009-07-13,3974.050048828125,4003.39990234375,3918.75,4003.39990234375,0
2009-07-23,4523.75,4532.39990234375,4405.9501953125,4409.7001953125,0
2009-07-28,4564.10009765625,4599.89990234375,4529.14990234375,4572.7998046875,0
2009-08-07,4481.39990234375,4591.89990234375,4463.9501953125,4591.89990234375,0
2009-08-12,4457.5,4473.7998046875,4359.39990234375,4473.7998046875,0
2009-08-17,4387.89990234375,4578.7998046875,4374.60009765625,4578.7998046875,0
2009-08-27,4688.2001953125,4707.89990234375,4645.14990234375,4679.0,0
2009-09-01,4625.35009765625,4735.89990234375,4600.64990234375,4662.2001953125,0
2009-09-11,4829.5498046875,4856.14990234375,4791.5498046875,4819.39990234375,0
2009-09-16,4958.39990234375,4966.2998046875,4894.64990234375,4894.64990234375,0
2009-10-01,5083.39990234375,5110.5,5057.0498046875,5087.2001953125,0
2009-10-06,5027.39990234375,5034.7001953125,4921.0498046875,5003.64990234375,0
2009-10-16,5142.14990234375,5149.64990234375,5093.2001953125,5108.64990234375,0
2009-10-21,5063.60009765625,5117.4501953125,5051.64990234375,5114.85009765625,0
2009-10-26,4970.89990234375,5033.75,4961.35009765625,4997.14990234375,0
2009-11-05,4765.5498046875,4776.35009765625,4610.60009765625,4711.64990234375,0
2009-11-10,4881.7001953125,4947.7001953125,4860.10009765625,4898.89990234375,0
2009-11-20,5052.4501953125,5063.2998046875,4932.7998046875,4988.75,0
2009-11-25,5108.14990234375,5138.0,5078.35009765625,5091.5498046875,0
2009-11-30,5032.7001953125,5066.35009765625,4942.25,4942.25,0
2009-12-10,5134.64990234375,5146.4501953125,5084.64990234375,5112.39990234375,0
2009-12-15,5033.0498046875,5129.4501953125,5018.25,5105.75,0
2009-12-30,5169.4501953125,5197.0498046875,5160.10009765625,5188.75,0
2010-01-04,5232.2001953125,5238.4501953125,5167.10009765625,5200.89990234375,0
2010-01-14,5259.89990234375,5272.85009765625,5232.5,5234.5,0
2010-01-19,5225.64990234375,5287.7998046875,5218.64990234375,5274.2001953125,0
2010-01-29,4882.0498046875,4893.7001953125,4766.0,4866.14990234375,0
2010-02-03,4931.85009765625,4949.14990234375,4831.0,4831.0,0
2010-02-08,4760.39990234375,4799.0498046875,4675.39990234375,4755.35009765625,0
2010-02-18,4887.75,4922.0498046875,4873.7001953125,4915.10009765625,0
2010-02-23,4870.0498046875,4884.10009765625,4833.14990234375,4856.60009765625,0
2010-03-05,5088.7001953125,5118.64990234375,5068.0498046875,5080.5498046875,0
2010-03-10,5116.25,5137.39990234375,5092.0498046875,5101.60009765625,0
2010-03-15,5128.89990234375,5151.0498046875,5101.2001953125,5134.4501953125,0
2010-03-25,5260.39990234375,5267.2998046875,5202.9501953125,5225.2998046875,0
2010-03-30,5262.4501953125,5325.0,5251.35009765625,5302.9501953125,0
2010-04-09,5361.75,5377.4501953125,5302.25,5302.39990234375,0
2010-04-19,5203.64990234375,5279.0498046875,5160.89990234375,5279.0498046875,0
2010-04-29,5254.14990234375,5264.75,5214.7998046875,5215.25,0
2010-05-04,5148.5,5250.14990234375,5134.85009765625,5223.89990234375,0
2010-05-14,5093.5,5192.75,5070.9501953125,5180.5498046875,0
2010-05-19,4919.64990234375,5065.10009765625,4908.14990234375,5065.10009765625,0
2010-05-24,4943.9501953125,5029.5498046875,4923.4501953125,4944.2998046875,0
2010-06-03,5110.5,5125.7001953125,5020.14990234375,5020.14990234375,0
2010-06-08,4987.10009765625,5071.35009765625,4967.2998046875,5036.7001953125,0
2010-06-18,5262.60009765625,5302.2998046875,5245.5,5274.9501953125,0
2010-06-23,5323.14990234375,5333.2998046875,5288.14990234375,5316.14990234375,0
2010-06-28,5333.5,5339.4501953125,5270.75,5271.10009765625,0
2010-07-08,5296.85009765625,5320.5,5242.0,5242.0,0
2010-07-13,5400.64990234375,5406.2001953125,5357.85009765625,5370.2001953125,0
2010-07-23,5449.10009765625,5477.5,5435.14990234375,5441.89990234375,0
2010-07-28,5397.5498046875,5447.85009765625,5386.25,5436.10009765625,0
2010-08-02,5431.64990234375,5438.85009765625,5351.2998046875,5369.5498046875,0
2010-08-12,5416.4501953125,5431.10009765625,5372.4501953125,5418.7001953125,0
2010-08-17,5414.14990234375,5443.5498046875,5408.7998046875,5422.14990234375,0
2010-08-27,5408.7001953125,5495.2001953125,5391.9501953125,5489.60009765625,0
2010-09-01,5471.85009765625,5478.60009765625,5403.0498046875,5403.0498046875,0
2010-09-06,5576.9501953125,5589.39990234375,5479.5498046875,5479.5498046875,0
2010-09-16,5828.7001953125,5901.64990234375,5815.7998046875,5861.10009765625,0
2010-09-21,6009.0498046875,6032.7998046875,5961.85009765625,5980.5,0
2010-10-01,6143.39990234375,6153.10009765625,6030.2998046875,6030.2998046875,0
2010-10-06,6186.4501953125,6223.39990234375,6148.60009765625,6150.9501953125,0
2010-10-11,6135.85009765625,6187.75,6105.9501953125,6105.9501953125,0
2010-10-21,6101.5,6113.5,5984.89990234375,6008.89990234375,0
2010-10-26,6082.0,6120.25,6074.64990234375,6116.2998046875,0
2010-11-10,6275.7001953125,6307.64990234375,6269.25,6303.2001953125,0
2010-11-15,6121.60009765625,6128.75,6039.39990234375,6079.89990234375,0
2010-11-25,5799.75,5907.10009765625,5780.35009765625,5883.9501953125,0
2010-11-30,5862.7001953125,5892.25,5768.35009765625,5811.60009765625,0
2010-12-10,5857.35009765625,5865.5,5721.14990234375,5761.0,0
2010-12-15,5892.2998046875,5942.75,5865.7998046875,5931.14990234375,0
2010-12-20,5947.0498046875,5985.0,5900.25,5926.85009765625,0
2010-12-30,6101.85009765625,6106.39990234375,6062.35009765625,6062.35009765625,0
2011-01-04,6146.35009765625,6181.0498046875,6124.39990234375,6172.75,0
2011-01-14,5654.5498046875,5833.64990234375,5639.64990234375,5752.10009765625,0
2011-01-19,5691.0498046875,5747.64990234375,5662.5498046875,5737.35009765625,0
2011-01-24,5743.25,5756.0,5697.75,5717.10009765625,0
2011-02-03,5526.75,5532.64990234375,5418.0,5430.4501953125,0
2011-02-08,5312.5498046875,5432.35009765625,5303.39990234375,5432.35009765625,0
2011-02-18,5458.9501953125,5599.25,5441.9501953125,5557.5498046875,0
2011-02-23,5437.35009765625,5495.2001953125,5427.5498046875,5452.4501953125,0
2011-02-28,5333.25,5477.0,5308.60009765625,5330.14990234375,0
2011-03-10,5494.39990234375,5516.2998046875,5468.4501953125,5516.10009765625,0
2011-03-15,5449.64990234375,5497.85009765625,5373.64990234375,5420.0,0
2011-03-25,5654.25,5667.10009765625,5560.9501953125,5588.64990234375,0
2011-03-30,5787.64990234375,5803.14990234375,5753.89990234375,5755.7998046875,0
2011-04-04,5908.4501953125,5918.7001953125,5833.2001953125,5842.0,0
2011-04-19,5740.75,5762.9501953125,5693.25,5716.0,0
2011-04-29,5749.5,5804.2998046875,5706.0498046875,5782.5,0
2011-05-04,5537.14990234375,5578.7998046875,5503.0,5567.7001953125,0
2011-05-09,5551.10009765625,5586.0498046875,5502.39990234375,5575.2001953125,0
2011-05-19,5428.10009765625,5452.60009765625,5411.25,5448.14990234375,0
2011-05-24,5394.85009765625,5422.60009765625,5367.4501953125,5385.10009765625,0
2011-06-03,5516.75,5604.9501953125,5507.2001953125,5565.7001953125,0
2011-06-08,5526.85009765625,5556.60009765625,5514.89990234375,5535.25,0
2011-06-13,5482.7998046875,5496.7001953125,5436.9501953125,5469.85009765625,0
2011-06-23,5320.0,5330.60009765625,5252.25,5269.10009765625,0
2011-06-28,5545.2998046875,5558.2998046875,5496.35009765625,5548.85009765625,0
2011-07-08,5660.64990234375,5740.39990234375,5651.0498046875,5734.64990234375,0
2011-07-13,5585.4501953125,5596.14990234375,5541.39990234375,5542.0498046875,0
2011-07-18,5567.0498046875,5596.60009765625,5550.9501953125,5581.75,0
2011-07-28,5487.75,5512.10009765625,5475.64990234375,5492.39990234375,0
2011-08-02,5456.5498046875,5496.2998046875,5433.64990234375,5493.2001953125,0
