Price,Close,High,Low,Open,Volume
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Datetime,,,,,
2023-04-13 03:45:00+00:00,17750.0,17827.25,17729.69921875,17807.30078125,0
2023-04-13 07:45:00+00:00,17828.150390625,17841.5,17744.900390625,17749.900390625,0
2023-04-17 03:45:00+00:00,17671.25,17863.0,17574.349609375,17863.0,0
2023-04-17 07:45:00+00:00,17704.099609375,17716.900390625,17654.150390625,17671.05078125,0
2023-04-18 03:45:00+00:00,17690.099609375,17766.599609375,17651.150390625,17766.599609375,0
2023-04-18 07:45:00+00:00,17661.55078125,17690.150390625,17610.75,17690.150390625,0
2023-04-19 03:45:00+00:00,17633.650390625,17665.599609375,17612.55078125,17653.349609375,0
2023-04-19 07:45:00+00:00,17610.19921875,17635.94921875,17580.0,17633.80078125,0
2023-04-20 03:45:00+00:00,17597.849609375,17683.75,17586.30078125,17638.599609375,0
2023-04-20 07:45:00+00:00,17623.900390625,17634.400390625,17584.5,17597.94921875,0
2023-04-21 03:45:00+00:00,17561.05078125,17662.5,17554.099609375,17639.75,0
2023-04-21 07:45:00+00:00,17618.900390625,17637.55078125,17561.25,17561.75,0
2023-04-24 03:45:00+00:00,17687.0,17707.55078125,17612.69921875,17707.55078125,0
2023-04-24 07:45:00+00:00,17748.0,17754.25,17687.599609375,17687.75,0
2023-04-25 03:45:00+00:00,17777.5,17791.900390625,17717.69921875,17761.55078125,0
2023-04-25 07:45:00+00:00,17761.94921875,17807.25,17753.349609375,17777.150390625,0
2023-04-26 03:45:00+00:00,17781.30078125,17809.55078125,17711.94921875,17767.30078125,0
2023-04-26 07:45:00+00:00,17817.94921875,17826.80078125,17767.19921875,17780.80078125,0
2023-04-27 03:45:00+00:00,17852.0,17858.94921875,17798.19921875,17813.099609375,0
2023-04-27 07:45:00+00:00,17923.19921875,17931.25,17851.849609375,17851.849609375,0
2023-04-28 03:45:00+00:00,17973.30078125,17977.25,17885.80078125,17950.400390625,0
2023-04-28 07:45:00+00:00,18049.55078125,18088.80078125,17962.94921875,17973.05078125,0
2023-05-02 03:45:00+00:00,18171.0,18179.80078125,18106.19921875,18124.80078125,0
2023-05-02 07:45:00+00:00,18136.05078125,18179.5,18130.55078125,18170.80078125,0
2023-05-03 03:45:00+00:00,18078.849609375,18116.25,18050.80078125,18113.80078125,0
2023-05-03 07:45:00+00:00,18082.69921875,18102.599609375,18043.349609375,18077.900390625,0
2023-05-04 03:45:00+00:00,18179.400390625,18192.349609375,18071.25,18081.0,0
2023-05-04 07:45:00+00:00,18238.599609375,18267.099609375,18170.900390625,18180.44921875,0
2023-05-05 03:45:00+00:00,18153.69921875,18216.94921875,18085.44921875,18117.30078125,0
2023-05-05 07:45:00+00:00,18069.94921875,18160.75,18055.69921875,18154.05078125,0
2023-05-08 03:45:00+00:00,18270.349609375,18277.80078125,18102.400390625,18120.599609375,0
2023-05-08 07:45:00+00:00,18269.75,18286.69921875,18246.849609375,18270.400390625,0
2023-05-09 03:45:00+00:00,18292.849609375,18343.900390625,18277.599609375,18303.400390625,0
2023-05-09 07:45:00+00:00,18258.30078125,18305.25,18230.44921875,18292.599609375,0
2023-05-10 03:45:00+00:00,18292.400390625,18322.30078125,18212.400390625,18313.599609375,0
2023-05-10 07:45:00+00:00,18311.0,18326.30078125,18244.30078125,18292.80078125,0
2023-05-11 03:45:00+00:00,18320.25,18357.80078125,18290.400390625,18357.80078125,0
2023-05-11 07:45:00+00:00,18304.5,18343.25,18270.80078125,18320.900390625,0
2023-05-12 03:45:00+00:00,18301.19921875,18312.650390625,18194.849609375,18273.75,0
2023-05-12 07:45:00+00:00,18312.19921875,18342.0,18295.849609375,18301.650390625,0
2023-05-15 03:45:00+00:00,18433.80078125,18437.349609375,18291.5,18339.30078125,0
2023-05-15 07:45:00+00:00,18384.599609375,18458.25,18384.599609375,18433.19921875,0
2023-05-16 03:45:00+00:00,18363.849609375,18432.349609375,18346.19921875,18432.349609375,0
2023-05-16 07:45:00+00:00,18276.75,18377.44921875,18265.05078125,18363.55078125,0
2023-05-17 03:45:00+00:00,18132.69921875,18307.400390625,18132.150390625,18300.44921875,0
2023-05-17 07:45:00+00:00,18197.94921875,18197.94921875,18115.69921875,18131.650390625,0
2023-05-18 03:45:00+00:00,18191.75,18296.44921875,18183.25,18287.5,0
2023-05-18 07:45:00+00:00,18134.650390625,18213.44921875,18105.400390625,18192.05078125,0
2023-05-19 03:45:00+00:00,18121.150390625,18186.150390625,18060.849609375,18186.150390625,0
2023-05-19 07:45:00+00:00,18205.44921875,18217.69921875,18116.349609375,18121.19921875,0
2023-05-22 03:45:00+00:00,18295.349609375,18325.05078125,18179.55078125,18201.099609375,0
2023-05-22 07:45:00+00:00,18303.30078125,18334.80078125,18250.75,18295.599609375,0
2023-05-23 03:45:00+00:00,18398.599609375,18419.650390625,18353.25,18362.900390625,0
2023-05-23 07:45:00+00:00,18333.75,18410.19921875,18324.44921875,18399.30078125,0
2023-05-24 03:45:00+00:00,18302.349609375,18392.5,18270.400390625,18294.80078125,0
2023-05-24 07:45:00+00:00,18287.0,18325.80078125,18263.900390625,18302.80078125,0
